,0,1,2,3,4,5
1812148967,1812148969,,,,,
1812148982,1812148975,1812148981,1812148984,,,
1812148975,1812148982,,,,,
1812149181,5141135001,,,,,
5141135001,1812149181,1812148990,5141134995,,,
1812148990,5141135001,1812148986,1812149022,,,
1812148986,1812148990,1812149037,665298957,,,
1812148984,1812148982,,,,,
1812148963,1812148953,,,,,
1812149058,1812149026,1812149037,1812149150,5141135015,,
1812149026,1812149058,,,,,
1812148891,1812148812,,,,,
1812148931,1812148925,,,,,
1106415657,665298935,1812148619,,,,
1812149022,1812148990,,,,,
1812149037,1812149058,665298961,1812148986,,,
1812149150,1812149058,,,,,
1812169960,1812169979,,,,,
1812188448,1812188447,,,,,
1812188447,1812188448,,,,,
1812246057,1812246054,,,,,
1812246054,1812246057,1812246055,1812246053,,,
1812246055,1812246054,,,,,
1812246053,1812246054,1812246056,1812246040,,,
1812245985,1812246038,,,,,
1812246051,1812246042,,,,,
1812246042,1812246051,1812246037,1812246040,1812246043,,
1812246043,1812246052,1812246042,1812246041,,,
1812246040,1812246042,1812246053,1812246036,,,
1812246041,1812246043,,,,,
1812246056,1812246053,,,,,
1812465742,1812465842,,,,,
1812465842,1812465742,1812246052,1812465893,,,
1812465902,1812465895,,,,,
1812465895,1812465902,,,,,
1812465899,1812465907,,,,,
1812465907,1812465899,,,,,
1812465893,1812465842,,,,,
874250828,1814636876,,,,,
1814636876,874250828,874237054,4229656631,,,
874237054,1814636876,,,,,
1814671916,1814671907,1814671926,1814671896,,,
1814671907,1814671916,1814671896,1814671909,,,
1814671894,1814671842,2615503510,1812148067,,,
2615503510,1814671894,923904514,,,,
1814672040,1814672039,1814672034,2063129724,,,
1814672039,1814672040,,,,,
2063129724,1814672040,,,,,
1814671952,1814671979,,,,,
1814671896,1814671916,1814671895,1814671907,,,
1814671895,1814671896,,,,,
1814671909,1814671907,1814671909,1814671909,,,
1814672011,1814672018,1814672011,1814672011,,,
1820794474,730854564,,,,,
537514712,1577989319,538769971,538383611,,,
1577989319,537514712,2928908942,,,,
1823814036,1823814057,,,,,
1823814057,1823814036,,,,,
1823814030,1823814041,,,,,
1823814041,1823814030,,,,,
1823814077,1823814060,,,,,
1823814060,1823814077,,,,,
1823814040,1823814052,,,,,
1823814052,1823814040,,,,,
1823814068,1823814083,,,,,
1823814083,1823814068,,,,,
1825657467,1825657473,,,,,
1825657473,1825657467,,,,,
1825657435,1825657488,,,,,
1825657488,1825657435,1825657452,1825657454,,,
1825657499,1825657471,,,,,
1825657471,1825657499,1825657445,1825657448,,,
1825657452,1825657488,,,,,
1825657454,1825657488,,,,,
1825657496,2696206688,,,,,
2696206688,1825657496,1825657494,2391864798,,,
1825657494,2696206688,1825657500,2391864798,,,
1825657445,1825657471,,,,,
1825657448,1825657471,,,,,
1177600379,1177600097,,,,,
1829445124,1829445130,,,,,
1829445130,1829445124,,,,,
1829445143,1829445146,1576810403,538384734,,,
1829445146,1829445143,,,,,
1829445132,1829445133,1829445137,1829445120,,,
1829445133,1829445132,,,,,
1829445137,1829445132,,,,,
1829445120,1829445132,,,,,
1829445126,1829445125,,,,,
1829445125,1829445126,,,,,
593890375,1829445157,,,,,
1829445157,593890375,,,,,
539383401,1831747493,,,,,
1831747493,539383401,1962510439,1831747525,,,
1962510439,1831747493,1831747489,1962510453,,,
1831747489,1962510439,1831747433,1831747578,,,
1831747433,1831747489,,,,,
1831747525,1831747493,,,,,
1831747578,1831747489,,,,,
3535046378,1731292867,1968561246,3535046377,,,
1968561246,3535046378,1836366988,3535046377,,,
1836414452,1836414355,1836414264,1836414481,,,
1836414355,1836414452,1836414481,,,,
1836414264,2014755776,468770179,1836414452,,,
2014755776,1836414264,1836414309,2014755755,,,
1836414309,2014755776,,,,,
1836414435,1836414253,1836414461,1836414251,,,
1836414253,1836414435,,,,,
1836414461,4908632355,1836414481,1836414435,,,
4908632355,1836414461,,,,,
468770179,1836414264,28809597,468781357,,,
1836414481,1836414452,1836414461,1836414355,,,
1836414251,1836414435,,,,,
1837262988,1837262990,364855578,,,,
1837262990,1837262988,364854722,,,,
1837262964,282539309,282539310,,,,
282539309,1837262964,3187569069,564145258,3187569064,,
1837262992,926631087,926631117,926631105,,,
364854722,1837262990,926631105,,,,
1989413479,539384075,282539287,1989413476,1989413484,,
1837284137,1837284140,,,,,
1921616628,1837284155,3877007157,1921616622,,,
3877007157,1921616628,1920163384,,,,
2897884906,1434652150,2362696250,2897884917,,,
2362696250,2897884906,2233552806,2362696234,,,
2233552806,2362696250,2957609602,2654155348,,,
2957609602,2233552806,2654155352,2654155352,,,
2654155352,2957609602,2233552843,2957609602,,,
2233552843,2654155352,3438186660,3435490244,2654155354,,
3438186660,2233552843,3438186661,3438186653,,,
3438186661,3438186660,3438186655,2233552866,,,
1837285304,528673801,446215620,205495322,2937875626,,
34075721,3262984726,3262223326,1133874541,1987987318,,
3262984726,34075721,792996701,,,,
2732590971,1478860271,1838444154,2732590975,,,
1838444154,2732590971,2732590977,,,,
2979730132,517373425,517325862,,,,
1839540920,1839540908,1763405261,1763405260,,,
921260450,1194027523,,,,,
1840266131,1721633696,1721633656,1721633690,,,
1843491868,529400759,529400792,1843491889,,,
921257765,921257768,,,,,
921257768,921257765,,,,,
921257764,1843491700,,,,,
1843491700,921257764,4737892357,,,,
1843828713,2571648387,1139573807,1843828693,,,
2571648387,1843828713,1843828882,2571648393,,,
1843828882,2571648387,,,,,
1844880801,1721633656,,,,,
1721633656,1844880801,1840266131,,,,
1844904800,1844904791,,,,,
1853820324,1853820332,690598927,1853820332,,,
1853820332,1853820324,1853820324,537623306,,,
1856830132,1856830156,1094479854,2988278939,,,
1856830156,1856830132,,,,,
1856837400,1856837416,705516261,1856837414,,,
1856837416,1856837400,3846719575,3846719563,,,
3846719575,1856837416,1856837414,3846719563,,,
1856837414,3846719575,3846729582,1856837400,,,
1856837342,3298978349,,,,,
3298978349,1856837342,1278648407,3298978356,,,
1856837331,1856837387,,,,,
1856837387,1856837331,,,,,
1856837296,1856837290,1856837287,1856837300,,,
1856837290,1856837296,,,,,
1856837339,1856837348,1856837337,1856837341,,,
1856837348,1856837339,,,,,
1856837287,1856837296,,,,,
1856837300,1856837296,,,,,
1856837255,4651143126,3937658532,4693212501,,,
4651143126,1856837255,,,,,
705516284,3846729582,,,,,
3846729582,705516284,1856837414,3846729594,,,
705516261,1856837400,,,,,
1856837337,1856837339,,,,,
1856837341,1856837339,,,,,
1856837303,1691752764,,,,,
1856837318,1856837315,,,,,
1856837315,1856837318,,,,,
1858153167,1858153162,,,,,
1858153162,1858153167,,,,,
1858153166,1858153168,1858153164,1858153164,1858153164,,
1858153164,1858153166,1858153166,1858153166,,,
1858155766,1858155763,,,,,
1858155804,1858155805,1858155790,1858155793,2267950438,,
1858155793,1858155804,1858155790,1029757631,,,
1858155713,1037497086,,,,,
1858191382,1858191375,,,,,
1858191375,1858191382,,,,,
1858191439,1858191285,,,,,
1858191285,1858191439,,,,,
564915420,1858191525,,,,,
1858191525,564915420,,,,,
564915424,1858191733,,,,,
1858191733,564915424,,,,,
1858191365,1858191604,,,,,
1858191604,1858191365,,,,,
1858191446,564802178,,,,,
564802178,1858191446,,,,,
1858191777,1946371493,,,,,
1946371493,1858191777,,,,,
1858199765,1858199774,,,,,
1858199774,1858199765,,,,,
1858199758,1858199761,1858199761,1858199764,,,
1858199761,1858199758,1858199758,2801294154,,,
1859766184,1859766178,1859766175,1859766192,,,
1859766192,1859766184,2909350237,1948047398,,,
2909350237,1859766192,534455952,,,,
1863939166,1863939171,1863939161,,,,
1863939171,1863939166,1863939172,,,,
1863939181,1863945606,1863939172,1863939187,,,
1863939161,1863939166,,,,,
1863939225,1863939217,1111487794,539378256,,,
1863939215,1863939217,1863939223,2334120187,,,
1863939172,1863939174,1863939171,1863939181,,,
1863939174,1863939172,,,,,
1863939223,1863939215,564123986,1111487794,,,
1863939187,1863939181,,,,,
1863990619,1863990626,,,,,
1863990626,1863990619,,,,,
1864281757,2101612941,,,,,
2101612941,1864281757,559534178,,,,
1864301822,1864301821,,,,,
1865287264,1865287244,1865287252,1865287249,,,
1865287244,1865287264,1865287239,1865287242,,,
1865287279,1865287248,1865287281,,,,
1865287248,1865287279,1865287246,1865287249,,,
1865287283,1865287252,364855248,1865287286,,,
1865287252,1865287283,1865287250,1865287264,,,
1865287171,1865287172,,,,,
1865287172,1865287171,,,,,
1865287161,1865287162,,,,,
1865287162,1865287161,,,,,
1865287281,1865287286,1865287268,1865287279,,,
1865287286,1865287281,1865287283,1865287284,,,
1865287157,1865287170,1865287160,1865287156,,,
1865287170,1865287157,1865287183,1865287160,,,
1865287176,1865287174,,,,,
1865287174,1865287176,1865287196,1865287143,,,
1865287196,1865287174,,,,,
1865287226,3416446263,1865287225,3416446249,,,
3416446263,1865287226,1865287242,,,,
1865287225,1865287226,364855251,1865287232,,,
3416446249,1865287226,736428857,364855251,,,
364855251,1865287210,1865287239,1865287225,3416446249,,
1865287210,364855251,,,,,
1865287232,1865287235,1865287225,1865287242,,,
1865287235,1865287232,,,,,
1865287183,1865287170,,,,,
1865287160,1865287170,1865287163,1865287157,,,
1865287143,1865287174,,,,,
1865287250,1865287252,2324778978,364855248,,,
1865287163,1865287160,,,,,
1865287156,1865287157,,,,,
1865287266,1865287268,3785697661,364855232,,,
1865287268,1865287266,364855232,1865287281,,,
364855232,1865287268,1865287266,736470214,,,
1865287239,1865287238,364855251,1865287244,,,
1865287238,1865287239,1865287246,2537832817,,,
1865287246,1865287238,1865287248,3785697661,,,
1865287249,1865287248,1865287264,,,,
1866829406,1866829473,1866829341,1866829533,,,
1866829473,1866829406,1866829396,1866829560,,,
1866829560,1866829473,1866829416,1866829533,,,
1866828894,1866828925,,,,,
1866829566,1866829479,446215675,1094480103,,,
1866828928,1866829004,,,,,
1866829533,1866829406,1866829388,1866829560,,,
1866829388,1866829533,564797873,446215673,,,
1866829382,1866829416,,,,,
1868219749,1868281674,1868281659,1730356174,,,
1868281674,1868219749,539373968,1868219764,,,
1868219753,1868219739,,,,,
1868219774,4538557419,1868219773,4538557413,,,
4538557419,1868219774,4538557417,4538557409,,,
4538557417,4538557419,4538557401,,,,
1868219724,1478860259,,,,,
1306856176,1868281669,3633148319,484242655,3723499730,,
1868281671,1868281659,1868219764,,,,
1868219764,1868281671,1868281674,2418679831,,,
528143705,2081837818,539380293,,,,
2081837818,528143705,528143708,2081837821,,,
1869824797,1869824799,,,,,
1869824799,1869824797,,,,,
1869824675,1869824677,1869824682,1869824673,,,
1869824677,1869824675,,,,,
1869824798,4539780661,,,,,
4539780661,1869824798,1869824800,4539780663,,,
1869824800,4539780661,,,,,
1869824708,1869824694,,,,,
1869824682,1869824675,,,,,
1869824673,1869824675,,,,,
1872618727,1872618724,1872618730,,,,
1872618731,1872618730,,,,,
1872618730,1872618731,804064777,1872618745,1872618727,,
1876020794,1876020797,,,,,
1876020797,1876020794,,,,,
1876020766,1876020772,,,,,
1876020772,1876020766,,,,,
558966138,532225620,,,,,
1877163885,1442678758,,,,,
1877344198,1877344192,,,,,
1877344192,1877344198,,,,,
1877344199,1877344202,,,,,
1877344202,1877344199,,,,,
1877344201,1877344191,,,,,
1877344191,1877344201,,,,,
1877344194,1877344188,,,,,
1877344188,1877344194,,,,,
1892845277,1892845280,,,,,
1892845237,1892845238,1892845263,1892845234,,,
1892845238,1892845237,,,,,
1892845263,1892845237,,,,,
1892845234,1892845237,506701981,1892845245,,,
1892845255,1892845251,1892845271,1892845245,,,
1892845251,1892845255,,,,,
1892845242,1892845249,,,,,
1892845249,1892845242,1892845245,506701995,,,
1892845223,1892845230,,,,,
1892845282,1892845288,,,,,
1892845288,1892845282,1892845292,3954141904,,,
1892845271,1892845255,,,,,
1892845245,1892845255,1892845234,1892845249,,,
1895741960,1895741958,,,,,
1895741958,1895741960,,,,,
1897684338,506317963,1897684339,1897684336,,,
1897684354,1897684340,1897684355,1897684339,1897684339,,
1897684355,28809437,1897684354,3172160471,,,
4532771079,829967734,1897768845,4532771081,,,
1897768845,4532771079,1897768868,1897768823,1897768860,,
1897768868,1897768845,,,,,
1897768860,1897768905,1897768845,1897768879,5170938346,,
1897768905,1897768860,,,,,
1897768821,3854143100,1897768823,4532771084,,,
1897768823,1897768821,1897768845,4532771083,,,
1897768879,1897768860,,,,,
1898327386,1898327384,,,,,
1899013234,1899013227,1899013233,540880700,,,
1899013227,1899013234,1899013228,1899013226,,,
1899013273,1899013275,1899013282,1899013268,,,
1899013275,1899013273,1899013282,1899013271,,,
1899013268,1899013271,1899013273,1296349530,,,
1899013271,1899013268,1899013275,1296349530,,,
1899013232,1899013226,1899013233,1899013231,1899013245,,
1899013226,1899013232,1899013227,1899013225,,,
1899013224,1899013230,1899013225,1899013222,,,
1899013230,1899013224,1899013231,1899013222,,,
1899013231,1899013225,1899013232,1899013230,,,
1899013225,1899013231,1899013226,1899013224,,,
540880700,1899013228,1899013234,,,,
1899013228,540880700,3929282763,1899013227,,,
3929282763,1899013228,1899013218,3929282762,,,
1899013218,3929282763,1899013214,1899013214,,,
1296349496,1899013258,1296349530,1296349468,,,
1899013258,1296349496,1296349468,3082917440,,,
1296349530,1899013271,1899013268,1296349496,,,
1899013222,3929282760,1899013224,1899013230,,,
3929282760,1899013222,1899013214,3929282761,,,
1899013214,3929282760,1899013218,1899013218,,,
1899013233,1899013232,1899013245,1899013234,,,
1296349468,1296349496,2653357759,1899013258,,,
1899742044,1899742046,1899742044,1899742044,,,
1900806281,1900806282,1900806280,,,,
1900806282,1900806281,1900806283,,,,
1900806283,1900806284,1900806282,1900806285,1900806255,,
1900806266,2680510061,1900806269,1900806268,,,
2680510061,1900806266,,,,,
1900806273,1900806268,,,,,
1900806268,1900806273,1900806266,1900806280,,,
1900806285,1900806283,,,,,
1900806280,2680510091,1900806268,1900806281,,,
2680510091,1900806280,2680510094,2680510079,,,
2680510094,2680510091,2196325972,2680510081,,,
2196325972,2680510094,2152881119,2732590837,,,
1900806255,1900806283,2684220149,532144808,,,
1900806269,1900806266,,,,,
1928650852,1900828296,1423188776,1928650808,,,
1900828296,1928650852,1900828297,2979251824,,,
1900828297,1900828296,2152098617,,,,
2979251824,1900828296,1900828304,2979251826,,,
1900828304,2979251824,,,,,
1901951724,1901951726,1901951723,2641763318,,,
1901951726,1901951724,,,,,
1901951723,1901951724,1901951720,1901951725,,,
2641763318,1901951724,2641763315,2641763320,,,
1899013245,1901951720,2945278635,2653357759,1899013232,1899013233,
1901951720,1899013245,1901951723,2641763315,,,
1901951725,1901951723,,,,,
1903834054,1903834056,,,,,
1903834056,1903834054,1903834081,1903834026,,,
1903834081,1903834056,,,,,
1903834026,1903834056,,,,,
1903833934,1903833940,,,,,
1903833940,1903833934,1903833942,1903833938,742688777,,
1903833942,1903833940,,,,,
742688769,742688777,,,,,
742688800,742688777,,,,,
1903833936,1903833938,1903833938,1903833946,,,
1903833938,1903833936,1903833940,1903833944,1903833936,,
1903833944,1903833938,,,,,
1903833946,1903833936,,,,,
1907905561,1907905560,1907905563,,,,
1907905560,1907905561,4486498427,,,,
1907905575,1907905573,1907905576,1907905574,,,
1907905554,1907905552,4486498439,,,,
1907905552,1907905554,1308019117,,,,
1308019117,1907905552,,,,,
1907905550,1907905553,1270087014,1907905551,,,
1907905553,1907905550,,,,,
1907905574,1907905575,,,,,
4486498427,1907905560,4486498439,4486498432,1307995469,,
4486498439,4486498427,1907905554,4486498450,,,
1907905570,1907905572,,,,,
1907905572,1907905570,1193254560,5360647952,,,
1907905546,1907905548,,,,,
1270087014,1907905550,,,,,
1907905551,1907905550,1907905557,4486498442,,,
1907905557,1907905551,,,,,
2081808051,1912437392,,,,,
1912437392,2081808051,,,,,
1912437347,1912437338,,,,,
1912437338,1912437347,,,,,
1912437372,1912437373,,,,,
1912437373,1912437372,,,,,
729773812,1919588695,,,,,
1919588695,729773812,,,,,
1920163384,1920163368,3877007157,1921616638,,,
1920163368,1920163384,,,,,
1823814098,1920163362,,,,,
1920163362,1823814098,,,,,
1465672947,1920163338,,,,,
1920163338,1465672947,1920163334,4538392291,,,
1920163334,1920163338,1920163308,,,,
4538392291,1920163338,1920163332,4538392294,,,
1920163332,4538392291,,,,,
1920163344,1920163345,,,,,
1920163345,1920163344,,,,,
1920163308,1920163334,,,,,
1920163309,1920163328,,,,,
1920163328,1920163309,,,,,
1920163347,1920163356,,,,,
1920163356,1920163347,1920163356,1920163356,,,
1921616622,1921616628,,,,,
1921616639,1921616635,,,,,
1921616635,1921616639,,,,,
1921616625,1921616608,,,,,
1921616608,1921616625,,,,,
1921616638,1921616641,1823814138,1920163384,,,
1921616641,1921616638,,,,,
1921616631,1921616633,538384740,1837284156,,,
1921616633,1921616631,,,,,
1921616586,1921616592,1921616590,4720039735,,,
1921616592,1921616586,,,,,
1971332836,1921616636,,,,,
1921616636,1971332836,,,,,
1921616590,1921616605,279194747,1921616586,,,
1921616605,1921616590,,,,,
1923402203,1923402205,508495354,528679056,,,
1923402205,1923402203,,,,,
1923402219,1923402213,2653398820,508558077,,,
1923402213,1923402219,,,,,
1923402207,1923402204,529603757,529603758,,,
1923402204,1923402207,,,,,
1923402200,1923402202,508501330,529603756,,,
1923402202,1923402200,,,,,
1927669227,1927669223,,,,,
1928650672,1928650669,1928650709,1928650666,,,
1928650669,1928650672,1928650682,1928650660,,,
2871222868,674915848,2871222860,2871222865,,,
2871222860,2871222868,1928650797,3966891691,,,
1928650610,506698743,1928650613,2937875664,,,
1928650945,1928650959,1928650936,1928650980,,,
1928650959,1928650945,1928650990,,,,
1928650649,2977585788,1928650656,,,,
2977585788,1928650649,2977585784,,,,
2977585753,2977585783,2655754958,,,,
2977585783,2977585753,2977585787,,,,
1928650616,1928650613,1928650631,1928650614,,,
1928650613,1928650616,1928650610,2084215697,,,
1928650614,2621351148,1928650616,1928650605,,,
2621351148,1928650614,,,,,
2977585784,1928650642,2977585788,,,,
1928650642,2977585784,2977585755,,,,
1928650965,1928650938,2062630292,2840023496,,,
1928650938,1928650965,1928650930,,,,
2871222450,517720374,2689027394,1928650685,,,
2689027394,2871222450,2689027390,1799075811,,,
1928650682,1928650669,2871222446,1428607679,,,
2871222446,1928650682,1928650685,,,,
1928650666,1928650690,1928650662,1928650672,,,
1928650690,1928650666,1928650744,3216333795,,,
1928650744,1928650690,2679311006,,,,
517720359,1928650768,2871222494,674915826,,,
1928650768,517720359,1928650792,,,,
1928650986,1928650930,2840024609,,,,
1928650930,1928650986,1928650938,1928650922,,,
1928650608,2937875664,574310028,,,,
2937875664,1928650608,1928650610,,,,
1928650657,1928650654,1928650662,1928650653,,,
674915865,3641581442,674915859,674915863,,,
3641581442,674915865,2963267069,3641581449,,,
2963267069,3641581442,2962159570,587763768,,,
2962159570,2963267069,2963267078,3319444583,,,
2963267078,2962159570,1928650936,,,,
1928650808,1928650852,1928650793,,,,
1928650605,506698743,1928650603,1928650614,,,
1928650662,1928650654,1928650657,1928650666,,,
2977585787,1928650648,2977585783,,,,
1928650648,2977585787,1928650653,,,,
1928650656,1928650649,1928650660,1928650653,,,
1928650791,1928650746,2679311006,279189664,,,
1928748791,3072206038,3072206043,1971332859,,,
3072206038,1928748791,3072206034,3072206037,,,
3072206034,3072206038,1928748959,3072206037,,,
1928748959,3072206034,1928748899,1928748915,,,
1928748899,1928748959,,,,,
1928748915,1928748959,3072206042,1928748895,,,
3072206042,1928748915,3072206043,3072206037,,,
3072206043,3072206042,1928748791,3072206062,,,
1928748895,1928748895,1928748895,1928748915,,,
1928923146,1928923147,,,,,
1928923147,1928923146,,,,,
1934286458,1934286456,,,,,
1943818257,1943818268,1943818245,1943818263,,,
1943818268,1943818257,,,,,
1943818236,1943818245,1943818256,3077304609,,,
1943818245,1943818236,1943818256,1943818257,,,
1943818256,1943818245,1943818236,3025745181,,,
1943818263,1943818257,,,,,
1943821738,1943821660,,,,,
1943821617,1943821574,1943821627,1943821654,,,
1943821627,1943821617,,,,,
1943821654,1943821617,,,,,
1943827235,1943827225,,,,,
1973445850,536758717,1973445846,2760784326,,,
279197944,279008277,279008275,1037000313,279008271,531322525,
1945890653,1945890665,1945890638,2679296870,,,
1945890665,1945890653,,,,,
1945890607,1945890598,1945890622,2923923618,,,
1945890610,1945890614,2862141922,1945890626,,,
1945890614,1945890610,,,,,
1945890626,1945890637,1945890610,1945890638,,,
1945890637,1945890626,,,,,
1945890636,1945890624,,,,,
1945890624,1945890636,1945890620,1945890628,,,
663658360,2222086655,,,,,
2222086655,663658360,2222086653,2222086650,,,
1945890638,1945890644,1945890626,1945890653,,,
1945890644,1945890638,,,,,
1945890591,1945890589,,,,,
1945890589,1945890591,,,,,
1945890646,1945890647,,,,,
1945890647,1945890646,1945890651,1945890663,,,
1945890651,1945890647,,,,,
1945890620,1945890624,,,,,
1945890628,1945890624,,,,,
1945890663,1945890647,,,,,
1945890661,2632025700,,,,,
2632025700,1945890661,2632025718,2632025718,,,
2632025718,2632025700,1945890668,2632025700,,,
1945890668,2632025718,1945890666,3966891728,,,
1945890666,1945890668,,,,,
1945890642,1945890657,,,,,
1945890657,1945890642,,,,,
1945890618,1945890635,,,,,
1945890635,1945890618,,,,,
1945890608,1945890594,,,,,
1945890594,1945890608,,,,,
1945890612,1945890622,,,,,
1945890622,1945890612,1945890607,2222086650,,,
2923923618,1945890607,2923923620,2923923635,,,
2923923620,2923923618,2923923620,2923923620,,,
1948047402,2909350239,534455952,28814409,,,
2909350239,1948047402,1948047399,,,,
1948047398,1859766192,,,,,
1948064112,1578716631,,,,,
1952387019,1952387092,1952387179,1952387128,,,
1952387179,1952387019,,,,,
1952387128,1952387019,,,,,
1952396175,1952396177,,,,,
1971332837,1952676666,,,,,
1952676666,1971332837,2655782159,1952676672,2654155360,,
2655782159,1952676666,1952676674,2655782157,,,
1952676674,2655782159,,,,,
1952676670,1952676667,,,,,
1952676667,1952676670,,,,,
1952676668,1433509139,1952676669,,,,
1433509139,1952676668,,,,,
1952676669,1952676668,,,,,
1433509117,1952676672,,,,,
1952676672,1433509117,1952676666,2657581644,,,
2596303307,3545370071,2596303306,,,,
3545370071,2596303307,5448247544,3545370067,,,
5448247544,3545370071,,,,,
1960058826,1960058829,1960058824,1633673509,,,
1960058829,1960058826,,,,,
1960058824,1960058828,1960058823,1960058826,,,
1960058828,1960058824,,,,,
1960058823,1960058824,,,,,
1960231246,1960231247,1960231245,1960231245,,,
1960231247,1960231246,,,,,
1960231249,1960231252,1960231250,,,,
1960231252,1960231249,,,,,
1960231250,1960231245,1960231249,1960231251,,,
1960231245,1960231250,1960231246,1960231246,,,
1960231215,1960231214,1960231216,4412374309,,,
1960231216,1960231215,,,,,
1962479687,1962479716,,,,,
1962479716,1962479687,1962479714,1962479731,,,
1962479714,1962479716,,,,,
1962479731,1962479716,,,,,
1962479684,799139884,3125419015,3125418931,,,
3125419015,1962479684,3125419016,3125418997,3125419019,,
3125419016,3125419015,3125419017,3125418999,,,
3125419017,3125419016,2026211118,3125419034,,,
1962510485,1962510487,1962510465,1962510473,,,
1962510487,1962510485,,,,,
1962510453,1962510450,1962510439,1962510459,,,
1962510450,1962510453,,,,,
1962510465,1962510461,1962510459,1962510485,,,
1962510461,1962510465,,,,,
1962510459,1962510456,1962510453,1962510465,,,
1962510456,1962510459,,,,,
1962510473,1962510485,,,,,
1962565252,1962565249,,,,,
1962565249,1962565252,,,,,
1621275617,1621275594,3623865597,517329360,,,
1962719912,1962719904,,,,,
1962746875,2909350236,,,,,
2909350236,1962746875,1962746878,,,,
1144237440,4693230879,1144237442,,,,
4693230879,1144237440,4693230882,4693230881,,,
4693230882,4693230879,,,,,
1967075103,528656325,1694446818,528656325,,,
528656325,1967075103,1967075103,2984069359,,,
3535046377,1968561246,3535046378,,,,
1968561241,3534945844,,,,,
3534945844,1968561241,1968561243,3534945845,,,
1971332856,1971332845,1971332858,1971332854,,,
1971332845,1971332856,,,,,
1971332858,1971332855,1971332859,1971332856,,,
1971332855,1971332858,,,,,
1971332822,1971332827,,,,,
1971332859,1971332858,1928748791,1971332860,,,
1971332854,1971332856,,,,,
1971332828,1971332823,1971332830,1971332833,,,
1971332823,1971332828,,,,,
1972989677,1972989675,1972989678,,,,
1972989675,1972989677,,,,,
1973012773,1973012770,,,,,
619345464,619345470,,,,,
1973028354,1973028352,1973028360,,,,
1973028360,1973028362,1973028354,,,,
1973445822,1973445821,,,,,
1973445821,1973445822,,,,,
1973445846,1482078884,1973445850,1973445856,,,
1482078884,1973445846,,,,,
1973445836,1973445819,,,,,
1973445856,1973445846,,,,,
3205194512,1973475003,,,,,
1973475003,3205194512,4547887287,544551307,1973474995,,
4547887287,1973475003,,,,,
4547987865,1973474983,,,,,
1973474983,4547987865,1973474985,1973474995,1973474965,,
1973474985,1973474983,,,,,
1973476769,1973476775,,,,,
1973474962,1973474956,,,,,
1973474956,1973474962,,,,,
1973474960,1973474952,1973474958,1973474963,,,
1973474952,1973474960,,,,,
1973474995,1973474997,1973475003,1973474983,,,
1973474997,1973474995,,,,,
1973474963,1973474954,1973474960,1973474965,,,
1973474954,1973474963,,,,,
1973474964,3929282536,,,,,
3929282536,1973474964,,,,,
1973474917,1973474905,2938844181,1973474920,,,
1973474905,1973474917,,,,,
2635414751,1973474968,2635414757,2635414754,,,
2635414757,2635414751,1973474989,2635414758,,,
1973474989,2635414757,1973475001,,,,
2938844181,1973474946,1973474917,2938844174,,,
1973474920,1973474917,,,,,
1973474899,1973474913,,,,,
1973474950,1973474948,1973474958,1987506325,,,
1973474958,1973474950,1973474960,3947168762,,,
1973474965,1973474963,1973474983,,,,
1973494639,1973494699,,,,,
1973494699,1973494639,,,,,
1973495115,1973494972,4861736131,,,,
1973494634,3928656007,,,,,
3928656007,1973494634,3928655992,3928656028,,,
1973494617,1973494681,,,,,
1973494681,1973494617,,,,,
1973495975,3055078366,1973495985,1973495937,,,
1973495985,1973495975,,,,,
1973494970,1973494928,,,,,
1973495937,1973495975,1973495929,,,,
686751078,1973494604,,,,,
1973494604,686751078,,,,,
1973495929,1973495937,,,,,
2963267077,674915859,1928650922,,,,
2714912615,1024923729,1729329676,2714912627,,,
2714912657,1729329676,2081820737,2714912655,,,
2081820737,2714912657,1607974279,2081820730,,,
1607974279,2081820737,3383457437,2684220171,,,
3383457437,1607974279,1446872610,1729156278,,,
2661562394,1446872610,2661562398,2661562406,,,
2661562398,2661562394,515628390,2661562409,,,
1976242661,726663714,,,,,
1976242658,1976242656,,,,,
1976242650,1976242652,,,,,
1976242644,1976242646,2319361137,532159040,,,
1976242646,1976242644,,,,,
506698750,2347354013,513630568,508472784,2937875649,,
2347354013,506698750,2347313161,2347354012,,,
2347313161,2347354013,506698780,2347313165,,,
1979255246,1979255240,2233552882,,,,
1979255240,1979255246,1979255223,,,,
1979255244,1979255223,,,,,
1979255223,1979255244,1801412944,1979255240,,,
1801412944,1979255223,1979255213,1801412945,,,
1979255211,1979255209,1979255213,2437415679,,,
1979255213,1979255211,1801412944,537529075,,,
2437415679,1979255211,1979255242,4538361533,,,
1979255114,1979255098,,,,,
1801412945,1801412944,4538361533,2233552882,,,
2012261634,1979274316,,,,,
1979274316,2012261634,1979274329,2012261623,,,
1979274329,1979274316,,,,,
516008673,655308202,2979251826,1230200534,,,
1979860777,1979860781,532144917,2396116115,,,
1979860781,1979860777,,,,,
1982706955,1982706957,,,,,
1982706957,1982706955,,,,,
1982706961,1982706963,,,,,
1982706918,1982706951,,,,,
1982706951,1982706918,,,,,
674797125,674797111,,,,,
1987506303,1987506295,1987506354,,,,
1987506325,1973474950,,,,,
1987506289,1987506305,,,,,
1987506299,1987506307,,,,,
1987987318,1987987295,1987987295,34075721,,,
1987993014,1553401167,,,,,
1987993007,1987993001,1987993005,1987993011,,,
